rxcui,drug_name,utilization_raw,utilization_score,utilization_percentile,spend_raw,spend_score,spend_percentile,disease_burden_raw,disease_burden_score,disease_burden_percentile,population_impact_raw,population_impact_score,population_impact_percentile,risk_raw,risk_score,risk_percentile,ehi_score,ehi_rank,ehi_percentile,ehi_tier,ehi_tier_label,primary_driver,secondary_driver,limiting_factor,methodology_version,calculation_date,source_coverage_flag,source_overall_intelligence_score,source_claims_readiness_score,source_ai_readiness_score,source_semantic_richness_score,source_interoperability_score,source_clinical_semantics_score,source_explainability_score,source_relationship_density_score,source_classification_density_score,source_relationship_count,source_classification_count,source_disease_count,source_atc_hierarchy_depth,source_schedule_count
4023,ergot alkaloids,75.42347836187442,73.74,73.74,77.9757506969335,84.94,84.94,20.91732377538829,61.58,61.58,68.15571684587813,67.41,67.41,52.84965734103279,36.87,36.87,69.47,2083,73.35,3,Operationally Relevant,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,62.85,78.0,52.5,47.25,81.5,10.5,57.0,60.0,54.0,6.0,6.0,0.0,4.0,0.0
4024,"ergoloid mesylates, USP",99.98108323377141,99.91,99.91,104.18077127306518,99.06,99.06,87.48516527279969,83.12,83.12,96.47033054559937,97.87,97.87,39.078243229788924,24.88,24.88,88.53,329,97.39,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,36.0,20.0,4.0,4.0,0.0
4025,ergotamine,99.52409398645958,98.14,98.14,104.08419620337183,98.82,98.82,100.58751493428912,98.47,98.47,98.09401964688702,99.46,99.46,39.7670043475375,27.45,27.45,91.51,72,99.63,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17.0,41.0,13.0,4.0,0.0
4040,erythrityl tetranitrate,99.11917463162088,96.87,96.87,103.34421173503253,97.2,97.2,83.09283154121863,79.34,79.34,94.36095825036506,95.43,95.43,38.36868362538166,21.69,21.69,85.71,575,95.07,1,Enterprise Critical,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,99.09,99.0,99.0,98.5,99.25,84.5,100.0,100.0,97.25,24.0,19.0,6.0,4.0,0.0
4053,erythromycin,99.88450816407806,99.51,99.51,104.7121830611974,99.84,99.84,100.24211801407142,98.01,98.01,99.07694477631753,99.91,99.91,40.0796287999469,28.24,28.24,92.23,24,99.89,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26.0,52.0,17.0,4.0,0.0
4055,erythromycin estolate,98.76344086021506,95.82,95.82,103.01100159299084,96.47,96.47,99.64582503650604,96.99,96.99,96.77606863135537,98.25,98.25,39.35938122262047,26.2,26.2,89.62,235,98.21,1,Enterprise Critical,Population Impact Intelligence,Disease Burden Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.0,49.0,17.0,4.0,0.0
4056,erythromycin ethylsuccinate,99.16285012611178,97.08,97.08,103.61011549183593,97.79,97.79,99.64582503650604,96.99,96.99,97.57488716314882,99.03,99.03,39.60901201380592,27.03,27.03,90.53,151,98.99,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13.0,49.0,17.0,4.0,0.0
4058,erythromycin phosphate,90.41497278640648,89.91,89.91,85.89028222487721,87.62,87.62,94.69826098499934,89.41,89.41,90.93413951944775,92.76,92.76,35.40985082304527,16.94,16.94,82.37,885,92.18,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,92.12,90.0,92.5,90.0,90.0,95.0,100.0,50.0,100.0,5.0,47.0,17.0,4.0,0.0
4061,erythrosine,58.23075899376079,68.7,68.7,76.24918664542679,84.38,84.38,18.967323775388294,60.26,60.26,55.00358409664145,62.73,62.73,66.68322713394399,97.56,97.56,72.92,1768,78.85,2,Strategically Important,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,44.31,68.0,25.5,33.25,67.25,4.0,28.0,100.0,15.75,27.0,3.0,0.0,0.0,0.0
4065,escin,55.2932098765432,63.69,63.69,73.26830943847074,81.75,81.75,18.292323775388294,54.49,54.49,49.493508230452676,60.52,60.52,67.70235938537104,99.52,99.52,69.47,2083,73.35,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,40.0,66.0,19.75,25.88,65.75,1.75,23.5,100.0,6.5,12.0,1.0,0.0,0.0,0.0
4077,estazolam,98.06909398645958,95.29,95.29,102.22796614894465,95.32,95.32,87.78804261250498,83.44,83.44,94.98032948360547,96.04,96.04,43.46530598699058,31.0,31.0,86.61,496,95.8,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,98.18,98.0,98.0,97.0,98.5,93.0,100.0,100.0,94.5,17.0,18.0,3.0,4.0,1.0
4082,Estracyt,11.759474976768884,12.97,12.97,11.96689565909996,12.97,12.97,17.767323775388295,25.3,25.3,18.213095712199657,12.97,12.97,59.36433442851454,52.27,52.27,19.37,3220,12.97,4,Limited Enterprise Impact,Risk Intelligence,Disease Burden Intelligence,Population Impact Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,7.5,15.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,estradiol,99.97710075667065,99.89,99.89,104.8626045400239,99.96,99.96,102.12450219036239,99.58,99.58,99.29672773131554,99.94,99.94,40.14903176025488,28.3,28.3,92.69,7,99.98,1,Enterprise Critical,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35.0,55.0,18.0,4.0,0.0
4089,estramustine,94.83052104075402,92.59,92.59,99.23561343422274,93.04,93.04,73.53868312757201,73.71,73.71,89.68054732510288,91.73,91.73,38.44684471658038,21.94,21.94,81.73,946,91.45,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,94.22,94.0,94.0,91.0,95.5,76.0,98.0,100.0,83.5,14.0,14.0,4.0,4.0,0.0
4090,estramustine phosphate sodium,90.95544072746581,90.13,90.13,91.66899296429045,89.2,89.2,73.53868312757201,73.71,73.71,86.72838669852648,89.36,89.36,37.43741952077526,19.54,19.54,79.44,1163,88.59,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,90.78,90.0,91.0,87.0,91.5,76.0,96.0,80.0,83.5,8.0,14.0,4.0,4.0,0.0
4094,estriol,87.52613633346608,88.58,88.58,96.41602336386565,91.22,91.22,22.26732377538829,63.76,63.76,80.27451904951546,80.23,80.23,51.17848134873225,35.22,35.22,77.69,1327,86.16,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,78.38,90.0,70.0,70.0,92.5,15.0,70.0,100.0,72.5,29.0,10.0,0.0,4.0,0.0
4099,"estrogens, conjugated (USP)",99.588643302801,98.37,98.37,104.20010288065843,99.1,99.1,99.84735497145891,97.4,97.4,98.77485729457057,99.8,99.8,40.073675826363996,28.23,28.23,91.56,69,99.66,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.0,43.0,18.0,4.0,0.0
4100,estrogens,93.81367449887162,91.84,91.84,92.55931222620471,89.59,89.59,84.36240541616885,80.62,80.62,90.82139081375281,92.62,92.62,35.87622461170848,17.65,17.65,81.73,946,91.45,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,95.28,94.0,95.5,94.0,94.0,85.0,100.0,70.0,100.0,7.0,29.0,18.0,4.0,0.0
4103,estrone,99.81946103809904,99.29,99.29,104.43241404486923,99.5,99.5,84.45831673967875,80.68,80.68,96.96706159564583,98.45,98.45,39.14017904553299,25.16,25.16,88.08,366,97.06,1,Enterprise Critical,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,23.0,34.0,18.0,4.0,0.0
4106,ethacridine,85.66707387495022,87.75,87.75,92.38586512677553,89.48,89.48,22.19232377538829,63.71,63.71,76.85731129696005,76.56,76.56,50.80312066905614,34.78,34.78,76.4,1448,83.59,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,76.59,90.0,66.75,66.62,92.0,14.75,68.5,90.0,74.25,9.0,12.0,0.0,4.0,0.0
4107,ethacridine lactate,78.80747278640648,77.31,77.31,78.59396349395992,85.34,85.34,22.19232377538829,63.71,63.71,72.74310911987256,70.86,70.86,49.34399498871632,33.71,33.71,71.27,1919,76.44,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,69.69,82.0,60.75,58.62,84.0,14.75,64.5,50.0,74.25,5.0,12.0,0.0,4.0,0.0
4108,ethacrynate sodium,95.47294072746581,93.12,93.12,95.90614363467411,90.98,90.98,88.8523994424532,84.16,84.16,91.9223387096774,93.39,93.39,36.6675701911589,18.66,18.66,83.39,786,93.17,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,96.85,96.0,97.0,96.0,96.0,90.0,100.0,80.0,100.0,8.0,27.0,12.0,4.0,0.0
4109,ethacrynic acid,99.84667463162087,99.38,99.38,104.473234435152,99.55,99.55,98.87928116288332,95.73,95.73,98.4546827293243,99.67,99.67,39.87378451480154,27.83,27.83,91.58,67,99.67,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.0,34.0,13.0,4.0,0.0
4110,ethambutol,97.63446103809903,94.98,94.98,102.02951121731051,95.17,95.17,85.88839771671313,81.38,81.38,94.10560586751626,95.14,95.14,38.84240259524758,23.71,23.71,85.2,624,94.65,2,Strategically Important,Spend Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,97.26,97.0,97.0,95.5,97.75,89.5,100.0,100.0,91.75,23.0,17.0,4.0,4.0,0.0
4112,ethamsylate,83.51344086021506,86.21,86.21,92.53678813221825,89.56,89.56,21.44232377538829,62.72,62.72,74.42291285012611,73.26,73.26,52.68716006239214,36.57,36.57,75.44,1538,82.16,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,73.0,87.0,63.25,61.12,90.25,12.25,64.5,100.0,60.5,10.0,7.0,0.0,4.0,0.0
4118,ethchlorvynol,94.3363361210673,92.23,92.23,99.14436121067304,92.89,92.89,68.04529735829018,71.45,71.45,89.76975295367052,91.78,91.78,40.403379297756544,28.77,28.77,81.83,936,91.6,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,92.56,93.0,93.0,89.5,94.75,71.5,93.0,100.0,80.75,20.0,13.0,3.0,4.0,0.0
4124,ethinyl estradiol,99.93113633346609,99.7,99.7,104.803531129696,99.92,99.92,99.76164874551971,97.27,97.27,99.72890946502058,99.98,99.98,40.377422673569626,28.75,28.75,92.22,25,99.89,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.0,58.0,19.0,4.0,0.0
4125,ethiodized oil,64.77322547457852,70.44,70.44,79.54387136598966,85.76,85.76,68.70898380459312,71.93,71.93,66.220239479623,66.57,66.57,50.554137395459975,34.63,34.63,70.41,1993,75.18,2,Strategically Important,Spend Intelligence,Disease Burden Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,65.51,71.0,59.75,65.88,69.5,67.25,61.5,100.0,35.25,19.0,6.0,1.0,0.0,0.0
4126,amifostine,97.26724346210008,94.74,94.74,101.4786848533121,94.78,94.78,93.00756338776053,87.84,87.84,94.14211190760652,95.18,95.18,38.99836220629231,24.51,24.51,86.41,515,95.61,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,97.26,97.0,97.0,95.5,97.75,96.5,100.0,100.0,91.75,16.0,17.0,5.0,4.0,0.0
4127,ethionamide,93.83450816407804,91.92,91.92,98.8042665604673,92.59,92.59,69.99529735829019,72.48,72.48,89.46903889552634,91.56,91.56,40.12463410991637,28.28,28.28,81.78,941,91.52,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,91.8,92.0,92.0,88.0,94.0,73.0,94.0,100.0,78.0,26.0,12.0,3.0,4.0,0.0
4129,ethisterone,78.04847836187442,76.6,76.6,79.72691889021638,85.84,85.84,21.967323775388294,63.46,63.46,72.71510055754679,70.81,70.81,49.68501510022568,34.16,34.16,71.17,1928,76.29,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,69.35,80.0,62.0,59.0,83.0,14.0,64.0,60.0,67.0,6.0,8.0,0.0,4.0,0.0
4132,ethoglucid,81.46044072746582,85.4,85.4,86.59611243860348,87.8,87.8,21.967323775388294,63.46,63.46,74.73652528872958,73.85,73.85,50.40342907872029,34.54,34.54,74.79,1597,81.25,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,72.8,84.0,65.0,63.0,87.0,14.0,66.0,80.0,67.0,8.0,8.0,0.0,4.0,0.0
4134,profenamine,91.858643302801,90.55,90.55,96.97228381786805,91.52,91.52,64.72900238948625,70.17,70.17,87.09788357891941,89.73,89.73,41.776098499933624,29.93,29.93,80.53,1061,89.92,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,89.08,90.0,90.0,85.0,92.5,68.0,88.0,100.0,72.5,18.0,10.0,2.0,4.0,0.0
4135,ethosuximide,97.03688935351121,94.32,94.32,101.57543541749637,94.85,94.85,92.67295898048586,87.25,87.25,94.41699887163148,95.49,95.49,39.251110115491834,25.71,25.71,86.35,521,95.56,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,96.35,96.0,96.0,94.0,97.0,96.0,100.0,100.0,89.0,31.0,16.0,2.0,4.0,0.0
4136,ethotoin,98.91822547457853,96.49,96.49,103.04278799946901,96.55,96.55,82.19163016062659,78.81,78.81,94.46002236824638,95.52,95.52,38.493571618213196,22.1,22.1,85.38,606,94.8,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,99.09,99.0,99.0,98.5,99.25,84.5,100.0,100.0,97.25,19.0,19.0,8.0,4.0,0.0
4141,ethyl chloride,94.16724346210009,92.1,92.1,98.80822222222223,92.6,92.6,75.0928614097969,74.68,74.68,89.79753006770211,91.84,91.84,39.80130260188504,27.53,27.53,82.24,898,92.05,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,92.86,93.0,93.0,89.5,94.75,78.5,95.0,100.0,80.75,16.0,13.0,3.0,4.0,0.0
4158,ethylenediamine,62.40614330280101,69.83,69.83,78.17735842293907,85.1,85.1,46.78053564317005,65.47,65.47,62.25767595911323,64.81,64.81,57.63820629231382,39.07,39.07,68.95,2133,72.43,3,Operationally Relevant,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,58.27,70.0,51.25,55.62,68.75,47.25,43.5,100.0,25.0,18.0,5.0,0.0,0.0,0.0
4162,ethylestrenol,91.54207387495022,90.35,90.35,94.28221784149743,90.32,90.32,55.36600292048321,68.66,68.66,86.62285921943449,89.28,89.28,41.08296827293243,29.41,29.41,79.75,1133,88.92,2,Strategically Important,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,90.09,91.0,91.5,87.5,92.75,56.5,87.0,90.0,80.75,9.0,13.0,5.0,4.0,0.0
4166,ethylmorphine,84.35457387495022,86.61,86.61,91.50115452011151,89.07,89.07,21.66732377538829,63.2,63.2,74.56293953272268,73.56,73.56,52.38104009026949,36.27,36.27,75.55,1527,82.36,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,73.34,89.0,62.0,60.75,91.25,13.0,65.0,90.0,67.75,9.0,11.0,0.0,4.0,0.0
4169,etilefrine,78.83544072746582,77.38,77.38,84.84494424532059,87.23,87.23,20.91732377538829,61.58,61.58,70.17714157706094,68.3,68.3,53.56807131952741,37.5,37.5,71.33,1913,76.52,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,66.3,82.0,55.5,51.25,85.5,10.5,59.0,80.0,54.0,8.0,6.0,0.0,4.0,0.0
4170,ethynodiol diacetate,99.64572547457853,98.6,98.6,104.18923403690428,99.07,99.07,98.61121067303863,95.36,95.36,98.10505442718704,99.48,99.48,39.765614628965885,27.45,27.45,91.09,105,99.37,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,19.0,35.0,18.0,4.0,0.0
4171,etidocaine,92.07820987654321,90.67,90.67,96.816608522501,91.46,91.46,64.87900238948626,70.24,70.24,87.02431050046462,89.64,89.64,41.28911207354307,29.58,29.58,80.52,1062,89.9,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,90.14,91.0,91.0,86.5,93.25,68.5,89.0,100.0,75.25,12.0,11.0,2.0,4.0,0.0
4177,etomidate,99.81946103809904,99.29,99.29,103.93833797955661,98.47,98.47,98.06942785078985,94.23,94.23,96.14708615425461,97.38,97.38,38.9772293574937,24.39,24.39,90.3,173,98.77,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,20.0,7.0,4.0,0.0
4179,etoposide,99.78594185583432,99.15,99.15,104.34803531129695,99.36,99.36,98.88401035444045,95.75,95.75,98.23091729722555,99.53,99.53,39.80172656975972,27.54,27.54,91.42,80,99.55,1,Enterprise Critical,Population Impact Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,32.0,17.0,4.0,0.0
4182,etretinate,92.70780565511748,91.18,91.18,97.27921279702643,91.71,91.71,65.02900238948627,70.34,70.34,87.4856338776052,90.01,90.01,40.914195041816015,29.25,29.25,80.78,1037,90.22,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,91.2,92.0,92.0,88.0,94.0,69.0,90.0,100.0,78.0,11.0,12.0,2.0,4.0,0.0
4186,eugenol,74.93860049117217,73.26,73.26,88.38115505110845,88.27,88.27,84.60228992433292,80.81,80.81,73.41612677552104,71.73,71.73,44.460454832072216,31.67,31.67,74.13,1658,80.23,2,Strategically Important,Spend Intelligence,Disease Burden Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,75.27,77.0,69.5,79.25,74.0,84.5,78.0,100.0,55.5,15.0,12.0,2.0,0.0,0.0
4191,Evans blue,48.235978361874416,59.84,59.84,59.17996216646755,65.65,65.65,18.292323775388294,54.49,54.49,44.984045201115094,58.5,58.5,66.11971468870306,96.4,96.4,63.68,2563,65.58,3,Operationally Relevant,Risk Intelligence,Spend Intelligence,Disease Burden Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,33.1,58.0,13.75,17.88,57.75,1.75,19.5,60.0,6.5,6.0,1.0,0.0,0.0,0.0
4249,factor IX,99.16285012611178,97.08,97.08,103.19535709544671,96.87,96.87,96.59159697331741,91.31,91.31,96.33061197398115,97.69,97.69,39.1942536174167,25.36,25.36,88.79,305,97.59,1,Enterprise Critical,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13.0,25.0,5.0,4.0,0.0
4254,factor VII,96.85820987654321,94.19,94.19,100.86513447497678,94.36,94.36,81.56915239612373,78.39,78.39,92.5531035444046,93.88,93.88,38.35724561927519,21.63,21.63,83.77,752,93.49,2,Strategically Important,Spend Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,97.26,97.0,97.0,95.5,97.75,84.5,100.0,100.0,91.75,12.0,17.0,5.0,4.0,0.0
4256,factor VIIa,94.94207387495022,92.67,92.67,97.0726804725873,91.58,91.58,86.7828886233904,82.33,82.33,91.82327273330678,93.33,93.33,37.87794371432364,20.33,20.33,83.19,805,93.01,2,Strategically Important,Population Impact Intelligence,Utilization Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,95.69,95.0,95.5,93.5,95.75,92.5,100.0,90.0,91.75,9.0,17.0,1.0,4.0,0.0
4257,factor VIII,99.74395990973052,98.97,98.97,103.82508628700384,98.25,98.25,96.59159697331741,91.31,91.31,95.9960838975176,97.2,97.2,38.93004115226337,24.14,24.14,89.51,244,98.12,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,21.0,20.0,5.0,4.0,0.0
4262,factor X,91.83294072746583,90.53,90.53,92.37655077658303,89.46,89.46,89.48126908270277,84.51,84.51,87.97452256737023,90.41,90.41,36.34445854905084,18.29,18.29,81.82,937,91.59,2,Strategically Important,Utilization Intelligence,Population Impact Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,92.29,91.0,92.0,88.5,92.25,93.5,100.0,80.0,86.25,8.0,15.0,2.0,4.0,0.0
4271,factor XIII,97.82052104075402,95.1,95.1,101.85510673038631,95.04,95.04,92.7975640515067,87.43,87.43,93.7122424001062,94.82,94.82,38.55194560600027,22.34,22.34,86.23,531,95.44,1,Enterprise Critical,Utilization Intelligence,Spend Intelligence,Risk Intelligence,EHI_REAL_PLATFORM_INPUTS_V1,2026-06-04 23:36:14,Platform-Derived Proxy,98.18,98.0,98.0,97.0,98.5,97.0,100.0,100.0,94.5,14.0,18.0,3.0,4.0,0.0
